2017-11-11 15:43:22.318 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.318 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.318 INFO  [n.f.scl.SCL] Event Count: [7, 0, 24, 0, 320, 320]
2017-11-11 15:43:22.318 INFO  [n.f.scl.SCL] Event Count: [7, 0, 24, 0, 320, 320]
2017-11-11 15:43:22.318 INFO  [n.f.scl.SCL] Port-ADD: s007:s007-eth3
2017-11-11 15:43:22.318 INFO  [n.f.scl.SCL] Port-ADD: s007:s007-eth2
2017-11-11 15:43:22.318 INFO  [n.f.scl.SCL] Port-ADD: s003:s003-eth2
2017-11-11 15:43:22.319 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.319 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.319 INFO  [n.f.scl.SCL] Event Count: [7, 0, 27, 0, 340, 340]
2017-11-11 15:43:22.319 INFO  [n.f.scl.SCL] Event Count: [7, 0, 27, 0, 340, 340]
2017-11-11 15:43:22.327 INFO  [n.f.t.TopologyManager] Recomputing topology due to: link-discovery-updates
2017-11-11 15:43:22.727 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:36136
2017-11-11 15:43:22.727 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:36142
2017-11-11 15:43:22.728 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:36136 using lesser hello header algorithm.
2017-11-11 15:43:22.728 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:36142 using lesser hello header algorithm.
2017-11-11 15:43:22.757 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:36342
2017-11-11 15:43:22.758 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:36342 using lesser hello header algorithm.
2017-11-11 15:43:22.776 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:0a] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:22.776 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:00] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:22.777 INFO  [n.f.scl.SCL] Switch up: s010
2017-11-11 15:43:22.779 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.779 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.779 INFO  [n.f.scl.SCL] Event Count: [8, 0, 27, 0, 360, 360]
2017-11-11 15:43:22.779 INFO  [n.f.scl.SCL] Event Count: [8, 0, 27, 0, 360, 360]
2017-11-11 15:43:22.779 INFO  [n.f.scl.SCL] Switch up: s000
2017-11-11 15:43:22.780 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.780 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.780 INFO  [n.f.scl.SCL] Event Count: [9, 0, 27, 0, 380, 380]
2017-11-11 15:43:22.780 INFO  [n.f.scl.SCL] Event Count: [9, 0, 27, 0, 380, 380]
2017-11-11 15:43:22.794 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:36632
2017-11-11 15:43:22.795 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:36632 using lesser hello header algorithm.
2017-11-11 15:43:22.808 INFO  [n.f.c.i.OFSwitchHandshakeHandler] Switch OFSwitch DPID[00:00:00:00:00:00:00:0e] bound to class class net.floodlightcontroller.core.internal.OFSwitch, description SwitchDescription [manufacturerDescription=Nicira, Inc., hardwareDescription=Open vSwitch, softwareDescription=2.5.2, serialNumber=None, datapathDescription=None]
2017-11-11 15:43:22.810 INFO  [n.f.scl.SCL] Switch up: s014
2017-11-11 15:43:22.812 INFO  [n.f.scl.SCL] Flows Modified: 20
2017-11-11 15:43:22.812 INFO  [n.f.scl.SCL] Flows Deleted: 20
2017-11-11 15:43:22.812 INFO  [n.f.scl.SCL] Event Count: [10, 0, 27, 0, 400, 400]
2017-11-11 15:43:22.812 INFO  [n.f.scl.SCL] Event Count: [10, 0, 27, 0, 400, 400]
2017-11-11 15:43:22.825 INFO  [n.f.c.i.OFChannelHandler] New switch connection from /127.0.0.1:36890
2017-11-11 15:43:22.827 INFO  [n.f.c.i.OFChannelHandler] Negotiated equal OpenFlow version of OF_10 for /127.0.0.1:36890 using lesser hello header algorithm.
